Date,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return,SMA_20,SMA_50,RSI,Ticker,Processing_Date
2025-06-27,493.60726767719865,495.3434002058453,489.1230962739066,492.0100402832031,34539200,,,,,,MSFT,2026-06-27T16:07:22.657654
2025-06-30,493.101351114434,496.7918742042072,491.4048797426009,493.4684143066406,28369000,0.0029641143554672844,0.0029641143554672844,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-01,492.5358056229024,494.1032718491211,487.0893199212463,488.15081787109375,19945400,-0.01077596109777057,-0.007843787923287104,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-02,486.107196925814,489.5893925672679,484.82744098086494,487.198486328125,16319600,-0.0019508961331295982,-0.009779381640888096,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-03,489.8969449330373,496.1668712111537,489.52988173373706,494.8870849609375,13984800,0.015781244910589187,0.005847532452952109,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-07,493.4386378219278,494.7977767455099,491.3056810299541,493.7759399414063,13981600,-0.002245249579747921,0.0035891537034216103,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-08,493.2997134401056,494.2521279146218,490.1945116420166,492.68463134765625,11846600,-0.002210129140515771,0.0013710920697160844,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-09,496.3354652236218,502.76412671878114,495.77990524850594,499.5200500488281,18659500,0.013873821642202966,0.015263935998749423,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-10,499.06366987607214,500.4426696344743,493.8056807647675,497.5061340332031,16492100,-0.004031702061665254,0.011170694294848849,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-11,494.5199698227688,501.0279839194423,493.85526578992295,499.33154296875,16459500,0.0036691184503567786,0.014880799345746043,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-14,497.5458219138798,499.9764196247383,497.0597144820079,499.033935546875,12058800,-0.0005960116601197996,0.014275918555704203,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-15,499.03393728805895,504.2720960834484,498.8057792400165,501.811767578125,14927200,0.005566419101750819,0.01992180340319849,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-16,501.1768265275145,502.70463167926073,497.9129190668174,501.61334228515625,15154400,-0.0003954177757257149,0.019518508192282624,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-17,501.67285674255714,509.3019216630888,501.6133346197656,507.6451721191406,17503100,0.012024859240198138,0.03177807474607164,,,,MSFT,2026-06-27T16:07:22.657654
2025-07-18,510.4030974050004,510.5618634291492,503.4089756844231,506.0082092285156,21209700,-0.003224620227927244,0.028450982295513683,,,67.8380816824945,MSFT,2026-06-27T16:07:22.657654
